,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose
,1COV.XETRA,ADS.XETRA,AIR.XETRA,ALV.XETRA,BAS.XETRA,BAYN.XETRA,BEI.XETRA,BMW.XETRA,BNR.XETRA,CON.XETRA,DB1.XETRA,DBK.XETRA,DPW.XETRA,DTE.XETRA,DTG.XETRA,EOAN.XETRA,FME.XETRA,FRE.XETRA,HEI.XETRA,HEN3.XETRA,HFG.XETRA,HNR1.XETRA,IFX.XETRA,LIN.XETRA,MBG.XETRA,MRK.XETRA,MTX.XETRA,MUV2.XETRA,PAH3.XETRA,PUM.XETRA,QIA.XETRA,RWE.XETRA,SAP.XETRA,SHL.XETRA,SIE.XETRA,SRT3.XETRA,SY1.XETRA,VNA.XETRA,VOW3.XETRA,ZAL.XETRA
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-18,,40.399,18.4676,61.5653,36.5035,39.4341,38.9005,37.5366,19.8743,50.738,41.3229,34.1879,8.9678,5.7038,,12.7713,39.5322,17.9659,42.2856,36.7637,,29.0057,6.8834,,25.7016,26.6571,41.7968,71.3549,38.6883,19.8058,14.9871,33.6855,36.603,,59.2389,6.6994,16.7113,,89.3208,
2011-02-21,,39.7068,18.0004,60.3118,35.5307,38.572,38.8782,37.3754,19.634,49.9144,40.8487,33.0894,8.8024,5.7066,,12.7223,39.3606,17.9055,42.157,36.6095,,28.1514,6.7285,57.0485,25.5013,27.8475,43.4436,70.2971,37.7454,19.6855,14.8169,33.4868,35.8377,,58.5135,6.7085,16.3543,,87.6038,
2011-02-22,,39.7321,17.9324,60.1408,35.2875,38.1375,38.6772,37.456,19.5694,49.7529,40.9349,33.1786,8.7765,5.6981,,12.632,39.7415,18.13,42.2696,36.2889,,28.0911,6.892,,25.9067,27.5159,42.0894,69.611,37.5786,19.8243,14.9971,33.6471,36.1728,,57.7458,6.5299,16.3833,,90.1046,
2011-02-23,,39.1286,17.737,59.5995,34.8486,37.9996,38.6593,36.1358,19.1432,48.3238,39.8717,32.8755,8.6467,5.6713,,12.4979,39.4694,18.3832,41.4415,35.8385,,27.6992,6.5969,,25.0472,27.6349,40.3381,68.7248,35.4168,19.5142,14.8419,33.3843,35.6764,,55.9021,6.4673,16.0471,,86.5213,
2011-02-24,,38.5419,17.7158,58.0042,34.9969,37.9306,38.503,35.33,18.8487,46.8301,39.5987,32.6829,8.4943,5.6525,,12.2993,39.5992,18.7372,39.9382,34.5887,,27.5585,6.5926,,24.6565,27.5159,38.9504,68.4961,31.6222,19.3986,14.8419,31.6539,35.4778,,56.7061,6.2159,15.6528,,83.9458,
2011-02-25,,39.1455,17.5374,58.403,35.1036,37.7927,38.6817,36.3837,19.4041,47.7909,40.1231,33.2285,8.5819,5.5505,,12.2168,39.9298,18.9185,40.8064,35.3232,,28.0878,6.6907,,24.9397,27.669,40.4718,68.8677,33.232,19.7734,15.0121,31.5449,35.8501,,56.9177,6.4048,15.686,,89.1341,
2011-02-28,,39.251,17.7073,59.4856,35.7443,38.7444,38.8558,36.4333,19.5694,49.4542,39.9722,33.225,8.6208,5.5528,,12.2632,40.16,19.0249,40.7823,35.4327,,28.2687,6.8206,,24.93,27.8518,40.3882,69.1536,33.0135,19.9446,15.0221,31.3462,36.1728,,58.991,6.5265,15.7856,,91.7469,
2011-03-01,,39.2636,17.5332,58.9728,35.4833,38.4065,38.9898,36.985,19.8562,49.7852,39.534,32.6793,8.4976,5.5271,,12.0698,40.4488,19.1688,40.4849,36.086,,28.0476,6.7603,,24.9153,27.6349,41.1155,69.125,32.5076,19.977,14.947,30.9168,36.1521,,58.2173,6.5959,15.6486,,90.2912,
2011-03-02,,39.6984,17.2656,58.346,35.7858,38.5444,38.5923,35.9499,19.5074,49.7529,39.6346,32.7756,8.3905,5.5562,,12.0131,40.7376,19.048,40.4447,35.7979,,27.2502,6.6932,,24.2219,27.6392,40.3422,67.5241,32.3466,19.9353,14.8469,30.7566,36.1273,,57.6068,6.4844,15.5573,,88.9848,
2011-03-03,,40.2217,16.8069,59.3716,36.1595,39.3996,38.5879,36.0056,19.7684,48.3642,40.1375,32.7185,8.4132,5.526,,11.9924,40.7795,19.2926,40.8949,36.7515,,27.0459,6.7277,,24.0168,27.6775,39.7655,67.6099,32.3811,19.9076,14.942,30.8527,36.4872,,58.175,6.4844,15.6154,,88.8729,
2011-03-04,,39.5802,16.7899,59.628,35.9459,39.0548,38.3199,35.8135,19.8924,48.6387,40.0513,32.0159,8.3094,5.5323,,11.9641,41.4031,19.2667,40.1513,37.137,,27.5384,6.6158,,23.5553,27.9708,39.1761,68.153,32.0246,19.8197,14.8519,30.6412,36.4458,,57.6672,6.5777,15.9641,,87.4171,
2011-03-07,,39.5802,16.3949,59.5426,36.3374,38.8962,38.4003,35.7887,19.7865,48.8486,39.9579,31.7699,8.3159,5.4873,,11.9563,41.1646,19.0278,40.6055,36.9666,,27.3709,6.6528,,23.7311,27.9581,40.0873,67.4669,32.1856,20.0048,14.8469,30.5195,36.21,,57.1776,6.8257,15.8894,,86.5586,
2011-03-08,,39.8925,16.7559,59.3431,35.5663,38.7444,38.6638,35.9313,19.3499,49.4784,40.2812,31.8127,8.3127,5.7038,,11.9228,40.8758,18.976,40.8225,37.559,,27.5853,6.6829,,24.0509,28.0984,40.2085,67.81,32.7893,20.213,14.977,30.622,35.8832,,56.9902,6.8257,16.0139,,88.5742,
2011-03-09,,39.6815,17.0235,59.4286,35.2282,38.5513,38.6102,36.0366,19.1664,50.0598,39.5556,31.1814,8.3905,5.7551,,11.7603,41.2525,19.1947,39.6649,36.6744,,27.937,6.4369,,24.3293,28.0473,40.3715,67.6956,33.0308,20.0881,14.8319,30.449,35.3454,,56.7484,6.9485,16.6116,,88.4249,
2011-03-10,,39.7997,16.9173,58.1181,34.8367,38.0617,38.6638,35.4044,18.8745,49.0666,39.3688,30.8604,8.4165,5.8177,,11.7861,40.8841,19.307,38.9575,36.4026,,27.3374,6.2046,,23.7848,28.2046,40.3005,66.7522,32.3064,19.8752,14.6618,30.5515,35.7012,,55.8901,6.8894,16.5618,,85.2522,
2011-03-11,,38.926,16.7134,56.876,34.635,37.6824,38.7397,34.8961,18.4715,49.0989,38.8515,30.4788,8.397,5.7893,,11.9048,40.566,18.7717,37.7837,36.0049,,25.8934,6.3018,,23.338,28.2599,39.8281,63.8935,32.0304,19.3847,14.6118,30.715,35.0186,,55.1647,6.6437,16.2339,,85.3269,
2011-03-14,,38.4491,16.4671,55.2122,34.2732,37.4893,38.5298,34.5862,18.4715,48.2673,38.0756,30.4039,8.3484,5.7095,,11.2781,40.3819,18.5472,37.7315,35.4246,,25.3708,6.2321,,23.0376,28.1706,39.2723,61.7494,31.122,19.1764,14.2865,29.2505,34.5967,,54.3003,6.5868,16.2879,,84.5057,
2011-03-15,,37.2631,16.0126,53.594,32.8971,36.1583,37.3641,33.6503,18.0762,47.25,37.307,29.2627,8.0046,5.5431,,10.9608,38.8835,17.9487,37.3094,34.6171,,24.8783,5.9603,55.0719,22.1122,27.027,38.5408,60.2057,29.4776,18.6952,13.9963,28.1962,33.4342,,53.8288,6.564,15.5241,,81.333,
2011-03-16,,36.6343,15.9361,51.9986,32.0073,35.2893,36.6853,32.9065,18.1382,45.6836,36.6173,28.6742,7.8489,5.4798,,10.8319,38.9253,18.0897,35.9749,33.8989,,24.8381,5.9439,,21.6703,26.5721,37.8971,60.1199,29.1499,18.3805,13.7561,27.4656,32.7599,,52.245,6.4844,15.8396,,79.5787,
2011-03-17,,37.0014,16.1867,54.1581,32.8081,36.1169,36.8327,33.5511,18.2183,47.1208,37.9176,29.0879,7.9105,5.5385,,10.9711,38.6993,18.1904,37.6672,34.1667,,25.7293,5.9981,,21.9144,26.8144,37.5001,62.607,30.0066,18.6767,13.8612,28.0456,33.1612,,54.53,6.4844,16.3543,,80.1013,
2011-03-18,,36.4781,16.3524,53.5085,33.3657,35.8548,36.855,34.2763,18.8978,47.7909,37.9176,28.824,7.9202,5.4645,,10.8009,38.2263,18.2796,38.242,33.8583,,25.4546,5.8734,,22.415,26.3212,38.1521,61.5779,31.3692,18.6489,13.731,27.879,33.6948,,54.6448,6.7688,16.4996,,81.1464,
2011-03-21,,37.3222,16.4968,55.2008,33.769,36.71,37.2614,34.3631,18.9003,48.3157,38.2984,29.3803,7.9883,6.0799,,10.8757,38.3561,18.2738,38.5877,34.1464,,26.0174,6.1641,,22.8838,26.6061,39.1343,62.9501,31.3059,19.0607,13.9062,28.0841,34.092,,56.4099,7.0418,16.7569,,83.1993,
2011-03-22,,37.2251,16.5435,55.2749,33.4902,36.6341,37.0604,33.8362,18.6549,47.7183,38.1188,29.334,7.9462,6.1539,,10.8809,38.9379,18.4177,37.8199,33.9719,,25.947,6.1426,,22.6909,26.5465,39.0215,62.8929,31.1967,18.8247,13.736,28.0264,33.8272,,55.3158,6.9736,16.6116,,81.8556,
2011-03-23,,37.1534,16.8621,55.6338,33.4962,36.4548,37.2882,34.2577,18.2183,48.3642,37.8745,29.1806,7.9981,6.1853,,10.9402,39.2601,18.5041,37.9887,34.1424,,25.669,6.1082,,23.1231,26.4403,39.3558,62.6356,31.3059,18.9821,13.7861,28.1418,33.9265,,55.3702,6.9053,16.8939,,82.2662,
2011-03-24,,37.9342,17.1084,56.5113,34.6232,36.972,37.7616,35.7019,18.9959,49.107,38.7294,29.6478,8.0565,6.1824,,11.0408,39.8838,18.6854,39.3835,34.7835,,26.0375,6.2287,,23.9362,26.7676,40.359,62.8357,32.4328,19.2829,13.7711,28.4302,34.878,,56.2225,7.0532,16.9935,,84.4311,
2011-03-25,,37.6472,17.1636,56.2777,35.0147,36.7582,37.7036,35.6151,19.4558,49.2281,38.6216,29.5087,8.1148,6.1169,,11.0485,40.0052,18.7918,40.1231,34.747,,26.1514,6.2201,,23.9264,27.0567,39.9243,62.5213,32.3236,19.4309,13.9662,28.6417,35.5316,,56.7726,6.9667,17.0682,,84.3937,
2011-03-28,,37.9046,17.1891,56.4429,35.0503,36.6065,37.9939,35.5532,19.4532,51.1901,38.8012,29.6906,8.1602,6.1169,,10.9815,39.821,18.8436,40.0508,34.8849,,25.9604,6.1943,,23.5724,26.8909,40.0831,62.2926,34.4969,19.5374,13.9312,28.6545,35.4985,,56.9842,6.9508,17.1886,,83.7219,
2011-03-29,,37.5332,17.2231,55.7763,35.157,37.4479,37.9001,35.5718,19.6728,50.4554,38.442,29.5622,8.1667,6.1311,,10.9118,39.6787,18.7544,39.8418,34.5197,,25.6187,6.1289,,23.6114,26.9079,40.2378,61.8637,33.0423,19.3615,13.8962,28.5039,35.5357,,56.96,7.0418,17.4252,,83.7592,
2011-03-30,,37.9046,17.5884,57.178,35.8629,37.6479,38.2484,36.297,20.205,51.6746,39.0886,29.9189,8.3159,6.2052,,11.1388,39.9466,19.0739,40.1874,35.522,,25.88,6.2751,,24.3366,27.1035,39.9159,62.5784,32.2179,19.3153,14.3215,28.9909,35.9825,,58.2173,7.0509,17.1845,,86.0734,
2011-03-31,,37.5248,17.4312,56.4258,36.201,37.6824,38.4673,36.4147,20.2437,51.4081,38.4708,29.5908,8.2511,6.1938,,11.1156,39.6703,18.7832,39.6207,35.4733,,25.813,6.2244,56.622,24.344,27.0737,39.9995,63.4647,31.0812,19.1533,14.1063,28.8051,35.7426,,58.4591,6.9849,17.1762,,85.4389,
2011-04-01,,37.6852,17.9154,57.3774,36.7111,38.7513,38.905,37.9457,20.4581,51.9976,37.9391,30.4931,8.3743,6.322,,11.211,40.3693,19.0422,40.1955,36.0414,,26.9119,6.3267,,25.1937,27.3288,40.8814,65.2657,30.5969,19.1533,14.3215,29.2665,36.2018,,60.073,7.0418,17.9275,,86.5213,
2011-04-04,,37.7147,17.8645,57.0355,36.7467,39.1099,38.9273,37.4436,20.3574,51.6746,37.3932,30.0829,8.3646,6.342,,11.2497,40.8423,19.1084,40.4045,36.3498,,26.8013,6.4205,,25.179,27.5669,40.9358,64.8083,30.9365,19.1394,14.4716,29.6671,36.2349,,59.3295,7.0532,17.832,,87.2678,
2011-04-05,,38.3984,17.822,57.2919,36.9425,37.6893,38.7129,37.8093,20.8353,51.3758,37.0699,29.8868,8.3516,6.3391,,11.3425,41.1855,19.1228,40.308,35.8791,,26.7444,6.6674,,25.599,27.7072,40.5053,64.6368,31.3637,19.1579,14.2915,29.7055,36.5658,,58.5558,7.0941,17.5788,,87.4918,
2011-04-06,,38.5251,17.72,58.0611,37.6246,37.772,39.1283,37.6916,21.0032,51.1901,37.4291,29.9082,8.3938,6.2964,,11.4302,41.0641,19.048,40.2517,36.0171,,26.9353,6.5556,,25.6869,27.8348,40.5429,65.3514,31.0543,19.1949,14.1514,29.8754,36.2556,,59.1482,7.0987,17.7241,,87.2305,
2011-04-07,,38.3056,17.8772,58.1181,37.4348,37.5996,39.0658,36.6503,20.7604,50.0598,38.0254,30.3076,8.3743,6.2878,,11.4637,41.4031,19.1343,39.9543,35.9805,,26.8683,6.4162,,25.472,27.7072,41.3036,64.9512,31.2493,19.033,14.1314,29.9074,36.2349,,58.2052,7.0828,17.5207,,85.3269,
2011-04-08,,38.4955,17.7455,59.0583,37.8619,37.9238,38.9809,36.2846,21.1014,50.2212,39.1173,30.6143,8.3484,6.3049,,11.6004,41.3529,19.3127,40.3,36.0901,,27.4781,6.2648,,25.4134,27.4011,41.291,66.2377,30.5363,19.2042,14.0113,30.183,36.5617,,58.1992,7.0873,17.8527,,83.6099,
2011-04-11,,38.4195,17.7413,59.4571,38.2059,38.1996,38.9586,35.392,20.9567,49.5511,39.4622,30.4003,8.3192,6.3505,,11.6469,41.4366,19.5861,40.0066,35.9116,,27.1497,6.3285,56.0894,24.7346,27.7653,40.5847,65.8374,29.6048,18.834,14.0013,30.2663,36.6527,,57.6793,7.0532,17.6327,,82.4528,
2011-04-12,,38.0988,17.5629,59.0013,37.1263,37.7582,38.6683,35.1069,20.8999,48.0412,39.0455,29.9581,8.2673,6.2793,,11.5308,40.8548,19.4278,38.9374,35.8456,,26.9688,6.0308,,24.6467,28.3766,40.1834,65.9804,29.1508,18.5101,13.8261,29.9619,35.9908,,56.2225,7.0077,17.4128,,81.1091,
2011-04-13,,38.3942,17.737,59.4856,37.3992,38.4134,38.896,35.6957,20.7733,48.9536,39.0958,30.4503,8.3062,6.3192,,11.6107,41.8552,19.7214,40.509,36.0807,,27.0995,6.0712,,24.9544,28.6107,40.8313,66.2377,29.9714,18.4962,13.8311,30.2215,36.4458,,56.6638,7.1271,17.6161,,83.3113,
2011-04-14,,38.7276,17.7413,58.4315,37.3517,38.2479,38.5253,35.9127,20.6209,49.2362,39.1461,29.6692,8.2608,6.3135,,11.5721,41.7631,19.7904,40.1312,35.8332,,26.6238,5.9448,55.6125,25.228,28.4677,41.6296,66.0947,30.3816,18.5054,13.731,29.901,36.4045,,56.3374,7.2409,17.3629,,83.8339,
2011-04-15,,39.5633,17.8517,58.8588,37.9924,38.3444,39.3471,36.0242,20.8612,49.5026,38.8659,29.2983,8.264,6.416,,11.5024,42.483,20.0149,40.5894,36.3158,,26.5434,6.0162,,25.0659,29.1397,41.8637,65.8946,29.8066,18.9164,14.0363,29.5998,36.7478,,57.232,7.9519,17.641,,84.1325,
2011-04-18,,39.4662,17.4779,56.0498,36.9306,37.5513,39.0747,35.4602,20.4556,48.4449,37.9751,28.5315,8.1797,6.3306,,11.2187,42.4244,19.7789,39.5041,35.7589,,25.8465,6.1125,,24.6377,29.2871,41.2492,64.3509,28.1923,18.4261,13.9412,29.1544,36.2266,,55.8719,7.7801,17.2882,,83.0873,
2011-04-19,,39.998,17.6351,56.3632,36.9721,37.2548,39.1953,36.4395,20.4659,49.7933,37.9032,28.5315,8.1538,6.2679,,11.1414,42.6086,19.7156,39.7051,36.0766,,25.947,6.1426,,24.8683,29.105,41.7132,64.8369,28.5858,18.7996,13.9863,28.8275,36.6237,,55.8236,7.6197,17.3546,,84.3564,
2011-04-20,,40.9814,18.0428,57.6623,38.7338,38.8686,39.892,37.518,21.1221,51.5938,39.2538,28.8133,8.3743,6.4018,,11.3889,43.002,20.1444,41.1119,37.4667,,26.4094,6.4059,,25.9019,29.5689,42.5073,65.866,29.6821,19.5374,14.1264,29.635,37.207,,57.7035,7.8495,17.4335,,88.3876,
2011-04-21,,41.3781,17.9876,58.2321,39.066,39.0548,39.8473,37.8093,21.3391,52.2398,39.5843,29.3126,8.3354,6.3021,,11.4766,42.9267,20.2077,41.6747,37.7636,,26.4295,6.3801,,25.9931,29.0877,42.7247,66.2892,29.7662,19.4814,14.0413,29.7841,37.9351,,58.0118,7.6456,17.8071,,88.5369,
2011-04-26,,41.5512,18.1745,58.7734,39.5049,39.3927,39.7905,38.2494,21.5432,53.0795,39.6849,29.6799,8.4424,6.3989,,11.5566,43.1527,20.1156,41.4013,37.9864,,26.6305,6.5814,,26.3275,29.9895,42.9504,66.4403,30.4086,20.6021,14.1764,29.9921,37.9765,,58.5437,7.5333,18.189,,90.1046,
2011-04-27,,41.4541,18.0386,59.2577,40.2345,39.6824,39.323,38.392,21.3494,54.6459,39.7136,29.8155,8.5267,6.3021,,11.683,43.2113,20.1156,41.3209,38.2834,,27.0224,6.547,,26.743,29.9591,42.6578,66.3194,32.1943,20.6768,14.1514,29.9436,37.7945,,58.7371,8.109,18.0976,,94.4344,
2011-04-28,,42.0365,17.9367,60.1693,40.6676,40.4892,39.4819,39.1605,21.4915,54.5005,39.8717,31.2313,8.624,6.3733,,11.8351,43.8893,20.1099,41.3853,37.5863,,27.3776,6.5599,56.789,26.9001,31.0213,43.6526,67.3472,32.7156,20.8262,14.5117,30.4463,35.6516,,59.3839,7.9468,18.2637,,97.7937,
2011-04-29,,42.4248,17.7413,60.5682,41.1658,40.9306,39.913,39.4643,21.4424,54.7185,40.3027,31.456,8.6662,6.3904,,11.9048,44.4167,20.3919,41.5058,37.9328,,27.3575,6.5934,56.94,26.4441,31.0083,43.2597,67.3774,32.9106,21.013,14.4616,30.5468,35.9908,,59.3718,8.0627,18.4878,,99.2868,
2011-05-02,,42.3742,17.6139,60.3403,40.7031,41.1287,39.9448,39.9415,21.6362,55.2918,40.4608,31.5238,8.6662,6.4217,,11.9512,43.9479,20.4466,41.8194,38.0813,,27.5149,6.6588,,26.6062,31.2208,43.4686,67.0449,32.9914,20.7935,14.5117,30.5919,36.3342,,59.1361,8.3059,18.5252,,100.5932,
2011-05-03,,42.3995,17.6308,60.5967,40.7031,41.4259,39.6952,39.2783,21.1066,54.0645,39.9794,30.8497,8.6792,6.4445,,11.9976,43.0187,20.4235,41.5058,38.2463,,27.2368,6.8137,,26.1704,31.9275,42.4154,67.1356,32.6954,20.8402,14.6118,30.5122,36.1935,,58.8701,8.3407,18.3799,,98.9135,
2011-05-04,,42.1083,17.4142,59.6565,39.499,40.6052,39.8722,38.6461,20.515,53.4832,39.8214,30.6108,8.5981,6.4217,,11.7655,42.1565,20.5041,40.4768,38.6051,,27.1161,6.7646,,25.7094,32.2266,41.6588,67.0147,32.1506,20.5881,14.7018,30.2002,35.7426,,57.1957,8.3975,18.1807,,96.3009,
2011-05-05,,45.1597,17.3463,59.8054,39.149,41.0226,39.845,38.0325,20.5899,51.8603,39.9076,30.3647,8.6078,6.3619,,11.8119,42.0058,20.4753,39.4478,39.5126,,26.9457,6.775,,25.6638,32.0749,42.1228,67.5588,31.9286,20.6254,14.7369,30.1724,35.5523,,57.3045,8.3986,18.2969,,97.7439,
2011-05-06,,44.6364,17.7498,60.6389,40.5786,41.7301,40.7845,38.9374,21.0988,53.4993,40.3961,30.7927,8.7505,6.3989,,11.9251,42.9601,20.7602,40.0135,40.383,,27.283,6.8034,,26.0083,32.5171,42.8236,67.7401,32.3322,20.7889,14.952,30.3146,35.8998,,57.9997,8.3407,18.3716,,99.035,
2011-05-09,,44.6702,17.839,59.21,40.2292,40.8457,40.4985,37.9829,21.197,53.5397,40.2668,30.1222,8.7473,6.3363,,11.7015,42.8011,20.6825,38.9509,40.7212,,26.8888,6.8782,,25.6891,32.7556,43.0885,66.5613,32.2481,20.7982,14.8119,29.8777,36.148,,57.3408,8.3419,18.4712,,96.9085,
2011-05-10,,44.7883,18.2552,60.1328,40.6337,41.3693,40.4531,38.8444,21.662,54.3391,40.9493,30.6607,8.8608,6.3961,,11.7567,42.55,20.8869,39.6458,39.987,,27.3079,7.0873,,25.8563,33.2455,43.7294,68.2842,32.6887,21.1951,14.7419,30.2418,36.6196,,58.048,8.4079,18.878,,99.111,
2011-05-11,,44.5435,18.5483,60.5198,39.7573,41.5037,40.671,39.1543,20.8947,54.2583,40.9421,30.6607,8.9127,6.4303,,11.8395,42.3993,21.0739,39.2701,39.7395,,27.3895,7.0804,,25.7398,33.2455,45.2506,67.861,33.1528,21.3445,14.6768,30.3908,36.9133,,58.0239,8.3558,18.2554,,98.3135,
2011-05-12,,44.6533,18.5653,59.6565,39.3099,40.9589,41.0341,39.1791,20.7733,54.4682,40.978,30.5644,8.8803,6.4502,,11.5359,42.1733,21.1746,38.9711,40.3252,,27.1694,7.1208,,25.7803,33.7008,44.7378,67.5588,32.3692,21.2138,14.5717,29.9783,36.8637,,57.2864,8.2944,17.8527,,97.668,
2011-05-13,,44.2847,19.5209,58.4658,39.2609,41.1853,41.6967,38.3424,21.4243,54.1372,40.538,30.1364,8.903,6.3713,,11.4117,42.7754,21.0048,39.7549,40.35,,26.516,7.0434,,25.6181,33.9089,44.5926,67.2867,32.1943,21.1624,14.6568,29.7391,36.8058,,56.2951,7.9839,18.0769,,97.5541,
2011-05-16,,44.7904,19.1981,58.0728,39.4631,41.3198,41.606,38.9628,21.2564,54.3229,42.067,29.8868,8.9581,6.3591,,11.3041,42.5888,21.1883,39.2095,40.3541,,26.5728,7.0399,,25.38,33.2282,44.6695,66.8031,32.0901,21.3492,14.5017,29.2745,36.7354,,56.3978,7.9932,17.915,,96.7946,
2011-05-17,,43.9676,18.7819,57.1798,38.2435,40.3292,41.2066,38.3487,20.8792,54.0403,40.2396,29.7477,8.8186,6.2923,,11.213,41.5966,20.603,38.7004,39.954,,26.6367,6.7681,57.3136,24.8885,32.7339,43.644,65.7753,31.5688,20.546,14.1764,29.115,36.0735,,55.6785,7.8773,17.7656,,94.2124,
2011-05-18,,43.9762,18.8753,57.5787,38.6603,40.9943,41.5878,38.7792,20.7397,54.3633,40.7617,30.0223,8.8057,6.3986,,11.2379,42.1902,20.9786,38.5348,40.5686,,26.7042,6.8042,,24.9721,33.0808,43.6781,66.259,31.6361,20.532,14.1464,29.0769,36.1976,,55.4669,7.9306,17.915,,94.4782,
2011-05-19,,43.9848,19.5209,58.0014,38.9667,40.9023,41.5787,39.2414,20.9826,55.1868,40.9109,30.1721,8.8673,6.4442,,11.2296,42.6736,21.1708,39.5973,41.0925,,26.6758,6.9608,,25.1875,32.5171,44.3704,66.3194,32.043,20.6254,14.3065,29.0353,36.4789,,56.7242,7.7881,17.9278,,95.8832,
2011-05-20,,44.4904,19.4572,57.2393,38.4029,40.3009,41.1657,38.6083,21.2099,55.7036,41.0675,29.5943,8.8284,6.3834,,11.0447,42.716,20.9553,39.2458,40.6346,,26.5657,6.9083,,24.7517,32.5431,44.1738,65.4428,31.6461,20.7422,14.0963,28.7198,36.0735,,55.4609,7.7846,18.1285,,94.8579,
2011-05-23,,43.7533,19.0707,55.9652,37.5265,39.4873,41.5696,37.437,20.8689,54.0968,40.6871,29.0237,8.7311,6.3257,,10.7908,41.9104,20.5797,38.2681,40.2716,,26.0259,6.6322,,24.0119,32.1963,43.3278,64.3546,30.6776,20.4106,13.9762,28.0853,35.5151,,54.4635,7.3676,18.0516,,91.7061,
2011-05-24,,44.1476,19.0792,55.6735,37.8084,39.7703,41.724,38.1651,21.1582,55.2353,40.8736,28.8596,8.6922,6.2619,,10.8598,42.3514,20.6379,38.4459,40.3582,,25.6602,6.7664,58.6014,24.2704,32.2006,43.3363,63.6896,31.3199,20.2472,13.7811,28.2275,35.5564,,54.9289,7.7846,18.2651,,93.0732,
2011-05-25,,44.2847,18.9773,56.513,37.4897,39.4448,41.497,38.4627,20.9257,55.5179,41.0228,29.3304,8.77,6.2498,,11.1054,41.851,20.5972,38.2237,39.987,,25.5394,6.7603,,24.4224,32.1529,43.5585,63.5385,31.4343,20.2752,13.7861,28.7649,35.664,,54.4514,7.7036,18.0602,,94.2124,
2011-05-26,,43.5991,19.1217,55.7747,37.2813,38.709,41.2247,37.7979,20.8663,56.0104,40.717,29.2092,8.8518,6.1708,,11.0116,41.834,20.7544,38.1469,39.6735,,25.6247,6.6932,,24.2577,32.3741,43.5841,63.5385,31.1619,20.2192,13.706,28.5499,35.4626,,54.2942,7.8298,17.8894,,92.4656,
2011-05-27,,44.0019,19.0537,56.8285,37.5694,39.1052,41.4925,38.431,20.9206,56.4141,40.5752,29.7359,8.8313,6.1587,,11.0474,41.9952,20.6758,38.5105,40.0819,,25.4826,6.7698,,24.3616,32.6776,44.678,63.9617,32.0295,20.1911,13.5909,28.4424,35.5088,,54.403,7.8773,17.9662,,94.5162,
2011-05-30,,44.5333,19.0112,56.2867,37.9493,39.4943,41.7194,38.5133,21.1221,56.5918,40.7095,29.5143,8.8177,6.1769,,10.7935,42.0418,20.6991,37.9732,40.4242,,25.4613,6.7552,,24.3514,32.7903,44.6951,63.5083,31.9253,20.1071,13.716,27.9501,35.7017,,54.6388,7.6711,18.0431,,93.9845,
2011-05-31,,44.9018,19.436,57.2631,39.3835,40.2938,41.7966,38.9249,21.3908,57.7302,40.8587,30.092,8.9165,6.2741,,10.8929,42.6906,21.2495,39.0519,40.5562,,26.2177,6.9178,,24.8809,33.1198,45.6352,64.4453,32.5004,20.4993,13.8311,28.1027,36.2219,,56.2165,8.2249,18.5298,,93.7187,
2011-06-01,,44.7304,18.9943,56.3939,38.8625,40.0462,41.497,38.374,21.8919,57.0439,40.7319,29.8268,8.7972,6.2042,,10.6997,42.5888,21.2553,38.6681,40.4572,,25.6779,6.867,,24.5794,33.3973,45.0626,63.7501,32.5508,20.7048,13.5859,27.8115,35.987,,55.2433,8.2086,18.3676,,94.4402,
2011-06-02,,43.9762,18.3681,55.1079,37.6674,39.0061,40.9615,38.0765,21.538,56.4303,40.2993,29.1438,8.7257,6.098,,10.5258,41.8128,20.7428,38.1792,39.6281,,25.3441,6.7001,56.8208,23.979,33.1154,44.1054,62.8735,32.1573,20.49,13.4808,27.2082,35.2403,,54.3003,8.4334,18.4871,,93.377,
2011-06-03,,43.8648,18.4968,55.3639,38.2558,39.2184,41.1884,38.1714,21.3727,56.7129,40.5752,29.6996,8.6882,6.0949,,10.3989,41.8977,20.836,38.0257,39.7024,,25.408,6.7466,,24.1032,33.2195,44.4473,62.8735,32.1842,20.1771,13.3007,26.4802,35.3787,,55.0075,8.2851,18.453,,93.2251,
2011-06-06,,43.5391,18.4153,54.6435,38.5254,39.7986,41.1112,38.4563,21.3468,56.5837,40.1352,29.1474,8.6303,6.0767,,10.1671,42.1987,21.0573,37.7752,40.218,,25.1311,6.6932,,23.9157,33.5924,44.2935,62.2992,31.9186,20.1771,13.2857,26.2652,35.299,,54.53,8.387,18.5127,,93.5668,
